ticket_date,channel,region,issue_type,resolution_hours,csat_score,first_contact_resolution,churned_within_90d
2024-09-29,Phone,North America,Technical Issue,1.3,5.0,True,False
2025-06-08,Self-Service,North America,Technical Issue,0.9,4.9,False,False
2024-02-20,Self-Service,North America,Billing,0.9,5.0,False,False
2024-12-13,Phone,APAC,Feature Request,0.1,3.0,True,False
2024-04-24,Email,North America,Technical Issue,15.8,3.8,True,False
2024-10-24,Email,APAC,Technical Issue,23.2,3.7,False,False
2024-07-30,Chat,APAC,Billing,0.4,5.0,True,False
2024-02-04,Phone,APAC,General Inquiry,3.3,4.7,False,False
2025-04-27,Phone,APAC,Technical Issue,2.6,4.1,True,False
2025-11-23,Phone,EMEA,General Inquiry,0.4,4.6,True,False
2024-03-08,Chat,APAC,Technical Issue,0.8,4.1,True,False
2024-08-10,Chat,LATAM,Billing,5.4,3.3,True,False
2024-09-06,Email,APAC,Account Access,13.9,4.8,True,False
2024-03-02,Email,EMEA,Feature Request,4.0,4.2,True,False
2024-04-10,Phone,EMEA,Billing,0.4,4.0,True,False
2024-02-22,Chat,EMEA,Technical Issue,7.6,5.0,True,False
2025-02-17,Chat,North America,Billing,2.3,4.2,False,False
2024-04-15,Chat,EMEA,Account Access,2.8,3.1,False,False
2024-09-30,Chat,EMEA,General Inquiry,4.3,4.4,False,False
2025-04-06,Chat,EMEA,Billing,3.2,4.3,False,False
2024-07-22,Email,EMEA,Account Access,9.6,3.6,True,False
2024-06-15,Phone,LATAM,Technical Issue,1.3,3.9,True,False
2025-07-25,Chat,LATAM,Technical Issue,2.1,4.1,True,False
2024-10-11,Email,North America,Feature Request,15.8,4.7,False,False
2025-01-02,Self-Service,APAC,Account Access,0.6,4.8,True,False
2025-10-30,Self-Service,North America,Technical Issue,0.5,3.3,False,False
2024-10-28,Chat,APAC,Feature Request,4.5,3.5,False,False
2025-11-21,Email,LATAM,Billing,18.8,3.6,True,False
2025-12-15,Chat,APAC,Account Access,3.5,3.5,True,True
2025-05-15,Phone,EMEA,Feature Request,1.5,4.6,True,False
2025-01-22,Phone,EMEA,General Inquiry,3.2,4.9,True,False
2024-02-29,Email,APAC,Account Access,32.7,3.5,True,False
2024-01-15,Chat,LATAM,Billing,4.0,3.4,True,False
2025-09-16,Chat,LATAM,Billing,5.6,4.5,False,False
2024-06-17,Self-Service,North America,Billing,0.4,3.3,True,False
2025-10-01,Phone,LATAM,Account Access,2.8,4.1,True,False
2024-10-03,Email,EMEA,Billing,27.9,2.9,True,True
2025-08-23,Self-Service,LATAM,Billing,0.2,4.6,True,False
2024-10-01,Phone,EMEA,Account Access,0.5,3.5,True,False
2025-01-04,Self-Service,EMEA,Technical Issue,0.4,3.4,True,False
2024-11-24,Chat,North America,Technical Issue,4.5,5.0,False,True
2025-04-07,Chat,LATAM,Technical Issue,4.0,3.7,True,False
2024-07-15,Chat,APAC,General Inquiry,3.2,5.0,False,False
2025-07-30,Self-Service,North America,Account Access,0.4,4.3,True,False
2024-03-13,Chat,APAC,Feature Request,6.5,3.7,False,False
2025-03-10,Phone,LATAM,General Inquiry,1.9,3.4,True,False
2025-12-21,Chat,EMEA,General Inquiry,4.7,4.5,False,False
2025-10-27,Phone,APAC,Billing,1.8,3.3,True,False
2025-12-01,Phone,EMEA,General Inquiry,1.7,3.9,True,True
2025-01-11,Chat,LATAM,Technical Issue,6.5,4.1,False,False
2024-08-02,Chat,APAC,Feature Request,3.7,5.0,False,False
2024-05-03,Chat,LATAM,Account Access,4.4,4.0,False,False
2025-12-17,Chat,LATAM,Feature Request,4.2,3.4,True,False
2024-02-03,Self-Service,LATAM,General Inquiry,0.6,3.2,True,False
2025-10-09,Chat,EMEA,Technical Issue,3.9,4.2,False,False
2025-02-19,Email,APAC,Account Access,23.6,4.7,False,False
2024-02-09,Chat,North America,Feature Request,5.7,3.7,False,False
2024-04-14,Phone,North America,Billing,1.5,3.7,True,False
2025-09-03,Self-Service,APAC,Account Access,0.9,2.5,False,False
2024-07-19,Phone,LATAM,Technical Issue,1.0,3.5,False,False
2024-09-22,Chat,North America,Technical Issue,5.1,3.5,True,False
2025-12-03,Chat,North America,Account Access,3.1,3.9,True,False
2025-07-12,Email,APAC,General Inquiry,24.6,3.6,False,False
2025-05-10,Email,LATAM,Technical Issue,11.8,3.6,False,False
2025-09-15,Self-Service,APAC,Billing,1.1,5.0,True,False
2024-03-05,Self-Service,North America,Billing,0.4,3.8,True,False
2024-02-10,Self-Service,LATAM,Feature Request,1.0,3.1,False,False
2025-09-23,Phone,North America,General Inquiry,1.5,4.6,False,False
2024-08-31,Chat,EMEA,General Inquiry,1.9,5.0,False,False
2025-02-01,Phone,LATAM,Technical Issue,2.4,4.8,True,False
2025-09-25,Chat,EMEA,Billing,5.5,3.7,True,False
2025-12-15,Self-Service,LATAM,Feature Request,0.5,3.6,True,False
2025-11-22,Email,EMEA,Billing,14.4,2.0,True,False
2024-01-28,Self-Service,North America,Billing,0.6,4.5,False,False
2024-05-17,Chat,APAC,Billing,5.5,5.0,False,True
2025-10-02,Chat,North America,Technical Issue,4.4,3.9,True,False
2025-07-11,Email,EMEA,Feature Request,11.1,4.3,True,False
2024-05-10,Chat,APAC,Feature Request,5.2,4.3,True,False
2024-12-21,Self-Service,EMEA,General Inquiry,0.8,3.1,True,False
2024-03-06,Chat,APAC,General Inquiry,2.0,4.6,True,False
2025-02-28,Chat,APAC,Account Access,1.9,2.6,True,False
2024-05-21,Phone,LATAM,Technical Issue,2.1,4.7,True,False
2025-01-20,Chat,EMEA,General Inquiry,4.7,4.7,False,False
2024-09-21,Chat,North America,Billing,7.3,3.7,True,False
2025-07-23,Self-Service,APAC,Billing,0.8,4.0,True,False
2024-07-03,Chat,EMEA,General Inquiry,4.1,5.0,True,False
2024-03-10,Chat,EMEA,General Inquiry,1.5,4.5,False,False
2024-10-10,Phone,LATAM,Feature Request,1.5,5.0,True,False
2025-10-18,Chat,North America,Billing,4.5,4.3,True,False
2025-05-10,Email,LATAM,Feature Request,8.3,4.3,True,False
2024-08-24,Chat,North America,Billing,5.4,3.9,True,False
2024-11-18,Chat,LATAM,Account Access,3.4,4.7,True,False
2024-04-21,Phone,EMEA,Billing,3.0,3.7,True,False
2025-08-31,Self-Service,EMEA,Technical Issue,0.3,5.0,True,False
2024-05-15,Phone,EMEA,Technical Issue,1.6,3.7,True,False
2025-09-15,Phone,EMEA,General Inquiry,2.6,4.0,True,False
2025-11-24,Self-Service,APAC,Account Access,0.4,3.1,True,False
2025-10-02,Phone,LATAM,Feature Request,2.7,4.3,False,False
2024-03-15,Phone,EMEA,Technical Issue,1.9,5.0,False,False
2025-12-03,Chat,LATAM,General Inquiry,1.2,4.8,False,False
2024-06-23,Chat,North America,General Inquiry,4.1,5.0,True,False
2025-09-09,Chat,APAC,Billing,5.9,3.0,False,False
2024-01-09,Chat,APAC,Billing,2.1,2.9,True,False
2025-01-21,Self-Service,LATAM,Billing,0.8,4.2,True,False
2025-08-20,Self-Service,LATAM,Feature Request,0.6,3.5,True,False
2024-10-23,Email,LATAM,Feature Request,18.2,3.9,False,False
2024-05-30,Email,North America,General Inquiry,15.5,3.9,True,False
2024-05-25,Phone,North America,Account Access,3.0,4.6,True,False
2024-03-07,Phone,North America,Account Access,1.9,5.0,True,False
2024-07-15,Chat,EMEA,Account Access,5.9,4.4,True,False
2024-04-14,Email,LATAM,Billing,24.7,4.6,True,False
2025-09-28,Self-Service,LATAM,Account Access,0.6,4.7,False,False
2025-01-18,Email,EMEA,Account Access,15.4,4.2,False,False
2024-12-21,Self-Service,APAC,Account Access,0.3,3.3,True,False
2025-08-21,Email,LATAM,Feature Request,11.3,4.0,True,False
2025-10-17,Email,North America,Technical Issue,21.3,4.3,False,False
2024-10-25,Email,APAC,Account Access,9.5,3.5,True,False
2024-06-20,Chat,APAC,Feature Request,6.3,3.7,True,False
2025-12-03,Chat,North America,General Inquiry,4.4,4.3,True,False
2024-04-11,Phone,LATAM,Feature Request,2.2,4.9,True,False
2024-05-15,Phone,LATAM,Feature Request,2.6,4.7,True,True
2024-06-17,Chat,EMEA,Feature Request,1.6,3.5,True,False
2025-12-07,Self-Service,APAC,Account Access,0.8,3.5,False,False
2024-03-30,Chat,LATAM,Billing,1.8,4.4,True,False
2024-02-25,Chat,APAC,Billing,3.1,5.0,True,False
2024-03-28,Chat,EMEA,General Inquiry,5.4,4.1,False,False
2024-09-22,Email,APAC,Technical Issue,24.0,2.9,True,False
2024-09-22,Chat,EMEA,Feature Request,4.0,4.1,False,False
2025-04-22,Phone,APAC,General Inquiry,3.2,4.4,True,False
2025-03-02,Self-Service,LATAM,Technical Issue,0.5,4.7,True,False
2025-10-09,Chat,North America,Technical Issue,5.9,5.0,True,False
2024-03-03,Chat,LATAM,General Inquiry,5.5,4.3,False,False
2025-09-06,Phone,North America,Feature Request,0.6,5.0,True,False
2025-05-05,Phone,EMEA,General Inquiry,2.5,4.1,True,False
2025-01-01,Chat,North America,Technical Issue,5.0,2.8,False,False
2025-10-16,Email,LATAM,Technical Issue,13.8,4.2,True,False
2024-01-10,Chat,EMEA,Account Access,5.9,4.1,True,False
2024-04-16,Self-Service,LATAM,Feature Request,0.6,3.6,True,False
2025-03-06,Chat,North America,Billing,4.6,4.5,True,False
2024-03-18,Self-Service,North America,Billing,0.8,4.3,False,False
2024-10-24,Chat,APAC,Technical Issue,6.8,4.6,True,False
2025-09-19,Chat,LATAM,Billing,4.9,3.2,False,False
2025-08-25,Phone,LATAM,Feature Request,2.0,3.5,True,False
2025-08-09,Email,APAC,Technical Issue,21.6,4.1,True,False
2024-12-13,Email,North America,Account Access,18.2,4.0,False,False
2025-10-26,Chat,EMEA,Billing,6.4,3.7,False,False
2025-08-04,Chat,APAC,General Inquiry,4.4,5.0,True,False
2025-04-22,Email,EMEA,Technical Issue,14.7,4.6,True,False
2024-05-15,Chat,North America,General Inquiry,5.6,3.4,True,False
2024-06-09,Self-Service,LATAM,Account Access,0.6,3.7,True,False
2025-08-27,Email,APAC,Account Access,12.5,3.8,True,False
2025-08-28,Chat,LATAM,Feature Request,1.8,3.7,True,False
2025-06-06,Self-Service,LATAM,Technical Issue,0.5,4.0,True,False
2025-02-01,Self-Service,North America,Account Access,0.5,5.0,False,False
2025-02-04,Email,North America,Feature Request,6.4,4.8,False,False
2025-11-30,Email,EMEA,General Inquiry,11.2,4.1,True,False
2024-03-07,Self-Service,EMEA,Feature Request,0.1,3.4,True,False
2024-05-06,Chat,EMEA,Feature Request,1.8,3.6,False,False
2024-09-12,Self-Service,North America,Technical Issue,0.7,3.3,True,False
2025-04-20,Chat,North America,Technical Issue,4.4,5.0,True,True
2025-04-21,Chat,EMEA,Account Access,3.3,3.1,True,False
2024-05-13,Email,LATAM,Account Access,8.9,2.9,False,True
2024-01-21,Chat,LATAM,Billing,3.9,4.3,True,False
2025-09-28,Phone,EMEA,Billing,2.8,3.7,True,False
2025-05-14,Phone,LATAM,Billing,1.4,4.9,True,False
2024-07-10,Self-Service,APAC,Technical Issue,0.6,3.9,False,False
2024-11-17,Chat,EMEA,Billing,3.8,3.8,False,False
2024-09-05,Email,LATAM,Technical Issue,14.3,3.7,True,False
2025-11-13,Self-Service,LATAM,Billing,0.6,4.5,False,False
2024-08-22,Phone,LATAM,General Inquiry,2.0,2.3,True,False
2024-06-04,Phone,EMEA,Account Access,2.1,5.0,True,False
2024-09-15,Chat,North America,Feature Request,1.9,4.1,True,False
2025-06-10,Chat,EMEA,Feature Request,3.9,4.0,False,False
2025-08-19,Chat,EMEA,Account Access,5.1,4.2,True,False
2025-03-30,Chat,North America,General Inquiry,4.2,4.0,True,False
2024-06-21,Chat,LATAM,General Inquiry,3.2,4.1,True,False
2025-03-07,Email,APAC,Technical Issue,11.0,3.4,True,False
2024-06-17,Chat,North America,General Inquiry,5.3,4.2,False,False
2025-04-24,Chat,LATAM,General Inquiry,5.9,3.4,False,True
2025-03-13,Chat,APAC,Billing,4.0,3.8,True,False
2024-05-14,Self-Service,APAC,Feature Request,0.7,5.0,False,True
2025-06-25,Chat,APAC,Account Access,5.9,5.0,False,False
2024-05-28,Chat,APAC,Account Access,5.4,3.6,True,False
2024-01-28,Chat,LATAM,Account Access,2.1,3.8,True,False
2024-06-22,Email,North America,Feature Request,6.2,3.0,False,False
2025-01-28,Phone,APAC,Billing,2.3,5.0,True,False
2025-06-04,Self-Service,LATAM,Account Access,0.4,3.1,False,False
2024-12-18,Chat,EMEA,Billing,7.5,4.1,True,True
2024-05-20,Email,North America,Account Access,12.5,4.2,True,False
2024-11-03,Chat,North America,Billing,4.0,3.9,False,False
2025-02-04,Phone,APAC,Billing,2.3,4.2,False,False
2025-05-14,Email,North America,Technical Issue,8.5,3.5,False,False
2025-02-23,Chat,EMEA,Account Access,3.9,4.4,True,False
2024-06-11,Phone,LATAM,Feature Request,2.5,4.7,True,False
2024-05-03,Email,North America,General Inquiry,26.9,3.1,True,False
2024-05-14,Email,EMEA,General Inquiry,20.3,4.2,False,False
2024-04-10,Phone,North America,Technical Issue,2.9,4.7,False,False
2024-04-11,Email,EMEA,General Inquiry,15.4,3.3,False,False
2024-04-17,Chat,APAC,General Inquiry,3.7,3.8,False,False
2025-01-27,Email,APAC,General Inquiry,16.5,2.3,False,False
2025-12-19,Email,LATAM,General Inquiry,21.5,4.8,True,False
2025-12-13,Self-Service,LATAM,Billing,0.2,3.8,False,False
2025-10-17,Self-Service,APAC,General Inquiry,0.9,4.4,True,False
2025-06-19,Chat,APAC,Billing,5.4,4.0,True,False
2025-04-19,Chat,APAC,Technical Issue,2.8,4.7,False,False
2024-12-05,Self-Service,APAC,Account Access,0.7,2.6,True,False
2024-12-03,Phone,EMEA,Technical Issue,0.1,4.6,True,False
2025-04-03,Chat,EMEA,Billing,1.5,3.7,True,False
2025-04-03,Chat,LATAM,Feature Request,3.3,4.8,False,False
2024-10-27,Self-Service,North America,Billing,0.6,4.0,True,False
2024-05-08,Chat,APAC,Technical Issue,4.8,3.0,True,False
2024-01-14,Self-Service,North America,General Inquiry,0.9,3.4,False,False
2025-08-05,Phone,LATAM,General Inquiry,2.1,3.3,True,False
2024-09-04,Phone,North America,Billing,0.6,5.0,True,False
2025-08-13,Self-Service,APAC,Billing,0.5,4.4,True,False
2025-07-20,Phone,LATAM,Feature Request,1.9,4.6,True,False
2024-04-11,Email,APAC,General Inquiry,19.9,4.0,True,False
2025-09-05,Email,EMEA,Technical Issue,9.7,3.5,True,False
2024-11-13,Chat,APAC,Feature Request,5.1,3.9,True,False
2024-10-01,Email,APAC,Technical Issue,19.5,3.8,False,False
2024-08-29,Phone,APAC,General Inquiry,2.2,4.2,True,False
2024-12-10,Phone,LATAM,Technical Issue,1.4,4.7,False,False
2025-08-10,Chat,LATAM,Technical Issue,4.2,4.2,True,False
2024-02-12,Chat,EMEA,Billing,2.7,3.9,True,False
2025-03-16,Email,North America,Feature Request,16.0,4.0,True,False
2025-10-29,Self-Service,North America,Feature Request,0.3,5.0,False,False
2024-05-27,Email,APAC,General Inquiry,20.9,3.3,True,False
2024-04-30,Chat,EMEA,General Inquiry,4.3,3.4,False,False
2025-09-18,Chat,EMEA,Feature Request,4.4,5.0,True,False
2024-03-25,Phone,North America,Billing,1.6,5.0,True,False
2024-01-02,Chat,EMEA,Technical Issue,4.2,3.6,False,False
2024-03-21,Chat,LATAM,Technical Issue,4.5,4.2,True,False
2025-07-18,Chat,LATAM,Technical Issue,2.1,4.5,True,False
2025-03-14,Chat,North America,General Inquiry,6.1,2.8,False,False
2025-11-13,Self-Service,EMEA,Feature Request,0.3,2.8,True,False
2025-11-04,Phone,EMEA,Billing,2.0,4.0,True,False
2025-05-26,Chat,LATAM,Feature Request,3.4,4.3,False,False
2025-11-25,Phone,North America,Billing,1.2,5.0,True,False
2025-03-20,Chat,LATAM,Technical Issue,4.5,3.3,True,False
2025-02-24,Chat,APAC,Billing,2.7,4.6,False,False
2025-12-05,Email,APAC,General Inquiry,14.4,4.4,False,False
2024-07-21,Self-Service,APAC,General Inquiry,0.6,4.1,True,False
2024-08-23,Email,LATAM,Technical Issue,27.3,4.0,False,False
2024-03-27,Self-Service,APAC,Billing,0.2,5.0,False,False
2025-03-24,Email,APAC,General Inquiry,11.5,3.4,True,True
2025-06-04,Email,LATAM,General Inquiry,28.8,2.6,False,True
2025-02-16,Chat,EMEA,Technical Issue,4.5,3.3,True,False
2025-03-05,Phone,North America,Feature Request,0.7,4.0,True,False
2024-12-07,Phone,APAC,Feature Request,3.4,3.2,False,False
2025-10-19,Email,EMEA,General Inquiry,10.4,4.0,False,True
2024-06-02,Phone,North America,General Inquiry,3.9,2.9,False,False
2025-02-23,Phone,LATAM,Technical Issue,2.1,4.8,True,False
2024-12-22,Chat,LATAM,Technical Issue,5.7,4.6,True,True
2024-07-25,Email,EMEA,Feature Request,22.9,3.9,True,False
2024-06-13,Chat,APAC,Technical Issue,2.8,3.9,True,False
2024-02-28,Email,APAC,Billing,27.2,3.8,True,False
2024-03-18,Self-Service,EMEA,General Inquiry,0.9,3.2,False,False
2025-04-05,Email,LATAM,Billing,25.7,3.8,True,False
2025-06-26,Chat,LATAM,Feature Request,2.2,3.9,True,False
2024-04-15,Self-Service,APAC,Billing,0.1,5.0,False,False
2024-10-09,Email,LATAM,Feature Request,7.7,3.5,False,False
2025-07-01,Email,APAC,Feature Request,25.7,4.6,False,False
2025-08-19,Chat,North America,Technical Issue,6.7,4.3,True,False
2025-09-18,Chat,EMEA,Account Access,6.1,4.2,True,False
2025-09-30,Phone,APAC,Account Access,0.6,5.0,True,False
2024-03-22,Self-Service,EMEA,Feature Request,0.8,4.5,True,False
2024-07-04,Phone,APAC,Technical Issue,3.4,3.5,True,False
2025-02-04,Phone,LATAM,Technical Issue,3.2,4.1,True,False
2025-01-02,Phone,APAC,General Inquiry,1.4,4.7,True,False
2024-04-21,Email,EMEA,General Inquiry,14.6,4.8,True,False
2024-04-22,Self-Service,North America,Feature Request,0.4,4.2,True,False
2025-11-15,Self-Service,EMEA,General Inquiry,0.2,3.7,True,True
2024-12-02,Email,North America,General Inquiry,23.1,4.3,True,False
2024-03-21,Email,EMEA,General Inquiry,21.8,5.0,True,False
2025-06-30,Chat,LATAM,Technical Issue,5.3,4.7,False,False
2024-01-06,Chat,LATAM,Technical Issue,7.2,4.2,True,False
2024-12-13,Phone,EMEA,General Inquiry,1.9,3.5,True,False
2024-01-05,Chat,LATAM,Feature Request,2.3,3.4,True,False
2025-03-14,Chat,EMEA,Account Access,3.8,3.6,True,False
2024-03-17,Self-Service,North America,Account Access,0.7,4.8,True,False
2024-12-03,Email,EMEA,Account Access,24.5,3.8,True,False
2024-02-29,Self-Service,APAC,General Inquiry,0.2,4.4,False,False
2025-08-18,Self-Service,North America,Feature Request,0.6,3.5,True,False
2025-04-07,Email,North America,Account Access,36.8,4.2,True,False
2024-10-21,Chat,APAC,General Inquiry,3.5,4.4,False,False
2024-05-30,Chat,LATAM,Feature Request,3.1,3.6,False,False
2024-12-23,Chat,EMEA,Billing,4.6,4.2,True,False
2024-02-14,Chat,North America,General Inquiry,3.5,3.8,False,False
2024-12-03,Email,North America,Technical Issue,25.8,4.0,True,False
2025-10-12,Email,APAC,General Inquiry,14.6,3.6,True,False
2024-02-20,Phone,EMEA,Account Access,1.6,4.0,True,False
2024-04-30,Email,LATAM,Feature Request,19.3,3.5,True,False
2025-07-11,Phone,EMEA,Feature Request,3.2,3.1,True,False
2024-11-04,Email,North America,Technical Issue,16.6,3.7,True,False
2025-02-24,Chat,LATAM,Technical Issue,4.5,4.3,False,False
2024-04-23,Chat,APAC,Technical Issue,2.1,3.0,True,False
2024-01-07,Email,APAC,Billing,22.3,3.7,False,True
2024-08-29,Self-Service,EMEA,Technical Issue,0.5,3.8,True,False
2025-01-04,Email,North America,Feature Request,20.6,3.3,True,False
2024-12-17,Email,EMEA,Feature Request,4.8,3.6,False,False
2024-05-24,Chat,LATAM,Feature Request,6.5,4.2,True,False
2025-08-28,Self-Service,LATAM,Technical Issue,0.2,4.7,True,False
2025-05-13,Phone,EMEA,Account Access,2.1,3.3,True,False
2025-07-27,Self-Service,North America,General Inquiry,0.1,3.1,True,False
2024-09-12,Phone,LATAM,Technical Issue,2.2,4.0,True,False
2025-06-21,Email,EMEA,General Inquiry,16.1,3.7,True,False
2025-12-11,Self-Service,APAC,Technical Issue,0.2,4.1,True,False
2025-10-01,Chat,North America,Technical Issue,4.3,4.4,False,False
2025-03-17,Chat,APAC,Feature Request,1.3,4.0,True,False
2024-01-10,Email,EMEA,Technical Issue,14.9,3.0,True,True
2025-01-14,Self-Service,APAC,Feature Request,0.4,4.8,False,False
2025-07-27,Chat,APAC,Feature Request,6.5,4.1,False,False
2024-07-01,Email,EMEA,General Inquiry,20.2,4.8,True,False
2024-12-22,Chat,LATAM,Feature Request,6.0,4.7,True,False
2024-08-30,Self-Service,North America,Feature Request,0.6,4.6,False,False
2024-12-27,Email,EMEA,Feature Request,18.6,3.1,False,False
2024-06-17,Chat,LATAM,Account Access,6.5,4.9,True,False
2024-11-13,Email,LATAM,Feature Request,21.8,4.0,False,False
2025-09-07,Chat,APAC,Billing,2.7,4.2,True,False
2025-07-01,Phone,APAC,General Inquiry,3.4,4.3,True,False
2024-09-17,Email,North America,Technical Issue,29.9,3.0,False,False
2024-01-12,Chat,LATAM,Technical Issue,4.2,4.9,True,False
2025-05-14,Email,North America,Billing,11.0,4.0,False,False
2025-03-22,Email,EMEA,Account Access,11.8,3.6,True,False
2024-11-19,Phone,LATAM,Technical Issue,3.0,4.6,True,False
2024-07-27,Email,North America,Technical Issue,16.7,3.2,False,False
2025-05-18,Self-Service,North America,Technical Issue,0.2,3.8,True,False
2025-12-13,Chat,APAC,General Inquiry,3.7,4.2,True,False
2025-08-25,Chat,APAC,Account Access,5.6,3.7,False,False
2024-03-10,Chat,North America,General Inquiry,5.7,3.9,False,False
2024-11-09,Self-Service,North America,Feature Request,0.8,3.8,True,False
2025-03-09,Self-Service,North America,Account Access,0.4,3.5,False,False
2024-02-05,Email,EMEA,Account Access,15.9,4.7,False,False
2025-02-28,Chat,APAC,Billing,6.1,4.0,False,False
2025-09-29,Self-Service,North America,Billing,0.9,4.0,True,False
2025-05-20,Email,North America,Billing,13.9,2.5,False,False
2025-06-16,Chat,North America,General Inquiry,5.3,5.0,True,False
2025-12-10,Self-Service,EMEA,Account Access,0.5,3.6,False,False
2024-02-29,Chat,North America,Billing,3.3,4.9,True,False
2025-02-22,Self-Service,APAC,Account Access,0.4,3.2,False,False
2025-04-03,Email,APAC,General Inquiry,32.3,4.5,True,False
2024-12-24,Phone,EMEA,Feature Request,0.6,4.2,True,False
2025-12-30,Email,EMEA,Billing,19.0,4.4,False,False
2024-11-24,Email,APAC,Billing,21.8,4.9,True,False
2024-08-24,Chat,EMEA,Account Access,6.9,5.0,False,False
2025-03-03,Self-Service,EMEA,General Inquiry,0.5,2.9,True,False
2024-05-14,Chat,LATAM,Technical Issue,3.6,3.4,True,False
2025-12-10,Phone,North America,General Inquiry,2.6,5.0,True,False
2024-03-29,Email,North America,Technical Issue,8.5,4.0,False,False
2025-12-03,Email,APAC,General Inquiry,25.0,4.1,False,False
2024-05-30,Chat,APAC,Feature Request,4.4,4.8,True,False
2024-11-29,Chat,North America,Billing,4.8,3.8,False,False
2024-06-20,Email,North America,Account Access,20.9,3.0,True,False
2024-01-05,Phone,North America,Technical Issue,1.7,4.8,False,False
2024-11-28,Phone,North America,Billing,2.0,4.9,True,False
2024-05-06,Chat,LATAM,Account Access,6.6,5.0,True,False
2024-07-09,Chat,APAC,General Inquiry,7.0,4.3,False,False
2024-09-06,Chat,EMEA,Billing,2.6,4.8,False,False
2024-01-12,Chat,APAC,Feature Request,1.8,4.1,True,False
2025-10-09,Chat,North America,Feature Request,1.4,4.1,True,False
2025-12-01,Chat,EMEA,Feature Request,5.2,3.7,True,False
2024-04-19,Chat,LATAM,General Inquiry,4.5,5.0,True,False
2024-06-09,Chat,LATAM,Billing,2.0,3.5,False,False
2024-10-25,Phone,North America,Account Access,1.3,5.0,True,False
2025-06-07,Chat,EMEA,Feature Request,2.9,4.9,False,False
2024-04-11,Email,LATAM,Account Access,29.9,4.8,False,False
2024-02-16,Chat,LATAM,Account Access,0.1,3.7,True,False
2025-02-10,Phone,North America,General Inquiry,2.1,4.3,True,False
2024-07-21,Email,EMEA,General Inquiry,18.1,3.2,True,False
2024-01-26,Email,APAC,Billing,13.2,3.4,True,False
2025-12-30,Email,EMEA,Feature Request,13.9,4.0,False,False
2025-04-11,Email,EMEA,Feature Request,23.8,3.4,True,False
2024-06-12,Chat,APAC,Technical Issue,2.1,3.5,False,False
2024-08-13,Phone,APAC,Billing,0.8,5.0,True,False
2024-06-27,Self-Service,North America,Billing,0.5,4.9,False,False
2025-02-13,Phone,LATAM,Feature Request,2.5,5.0,True,False
2024-08-28,Self-Service,APAC,General Inquiry,0.6,2.1,True,False
2024-04-10,Chat,APAC,General Inquiry,1.4,4.8,True,False
2024-09-30,Self-Service,APAC,Feature Request,0.3,4.0,False,False
2024-06-07,Chat,EMEA,Account Access,3.0,4.1,False,False
2024-05-24,Email,LATAM,Billing,6.1,3.9,True,False
2024-04-05,Chat,EMEA,General Inquiry,3.7,4.8,True,False
2025-09-16,Chat,North America,Feature Request,3.9,4.5,False,False
2024-03-01,Chat,North America,Technical Issue,4.1,4.6,False,False
2024-01-10,Phone,LATAM,General Inquiry,2.4,3.5,True,False
2024-05-12,Self-Service,North America,Feature Request,0.5,4.8,True,False
2025-03-26,Chat,North America,Technical Issue,2.3,5.0,False,False
2024-09-22,Self-Service,APAC,General Inquiry,0.5,4.0,False,False
2024-07-14,Chat,LATAM,General Inquiry,8.1,4.4,True,False
2025-05-25,Phone,North America,Account Access,0.3,4.9,True,False
2024-07-26,Chat,LATAM,Billing,4.6,3.7,False,False
2025-02-11,Self-Service,APAC,Account Access,0.3,4.7,True,False
2025-09-15,Chat,EMEA,Feature Request,2.2,4.8,False,False
2025-07-27,Self-Service,LATAM,Feature Request,1.1,3.9,True,False
2024-04-22,Email,APAC,Billing,11.8,3.2,True,False
2025-06-19,Chat,LATAM,Technical Issue,5.8,3.5,True,False
2025-12-23,Chat,North America,Account Access,3.1,4.8,False,False
2025-10-24,Phone,LATAM,Technical Issue,2.3,5.0,True,False
2024-11-29,Email,North America,General Inquiry,21.7,3.1,False,False
2024-08-07,Phone,North America,Feature Request,1.9,4.3,False,False
2025-03-01,Chat,LATAM,Technical Issue,4.3,3.7,True,False
2025-09-04,Self-Service,LATAM,Feature Request,0.6,3.5,False,True
2024-08-15,Chat,EMEA,Technical Issue,5.2,5.0,False,False
2024-10-20,Email,APAC,General Inquiry,17.5,3.7,False,False
2025-02-10,Chat,APAC,Account Access,3.4,3.8,True,False
2025-11-21,Chat,APAC,Feature Request,3.1,4.5,True,False
2025-01-26,Chat,North America,Feature Request,3.6,4.8,True,False
2024-02-23,Email,APAC,General Inquiry,7.9,4.0,True,False
2025-06-09,Email,APAC,Technical Issue,27.5,3.3,True,True
2025-11-20,Self-Service,EMEA,Technical Issue,0.3,3.2,True,False
2024-01-19,Chat,North America,General Inquiry,4.1,5.0,True,False
2024-02-21,Self-Service,LATAM,Account Access,0.4,4.0,True,False
2025-05-23,Chat,APAC,Billing,3.1,3.5,False,True
2024-06-29,Phone,North America,Technical Issue,2.9,5.0,True,False
2025-05-05,Chat,EMEA,Technical Issue,5.2,4.6,True,False
2025-03-02,Chat,LATAM,Account Access,6.0,4.7,True,False
2025-11-08,Email,APAC,Billing,9.3,3.7,True,False
2024-06-25,Chat,APAC,Feature Request,1.8,3.8,False,False
2025-07-27,Chat,EMEA,Account Access,4.7,4.8,True,False
